region,hero,map_name,map_type,win_rate,pick_rate
ASIA,ana,Route 66,,62.0,61.0
ASIA,ana,Paraíso,,61.6,50.5
ASIA,ana,Havana,,61.5,57.9
ASIA,ana,Dorado,,56.2,57.2
ASIA,ana,Rialto,,56.1,59.3
ASIA,ana,Blizzard World,,55.4,52.3
ASIA,ana,Colosseo,,55.0,40.6
ASIA,ana,Circuit Royal,,54.6,48.4
ASIA,ana,New Queen Street,,54.1,39.1
ASIA,ana,King's Row,,54.1,53.3
ASIA,ana,Watchpoint: Gibraltar,,53.3,63.4
ASIA,ana,Shambali Monastery,,53.3,47.4
ASIA,ana,Midtown,,53.2,47.2
ASIA,ana,Hollywood,,53.1,55.3
ASIA,ana,Ilios,,52.4,46.0
ASIA,ana,Eichenwalde,,51.9,44.3
ASIA,ana,Nepal,,51.3,38.5
ASIA,ana,Numbani,,51.0,60.3
ASIA,ana,Aatlis,,50.3,23.9
ASIA,ana,New Junk City,,50.2,30.7
ASIA,ana,Lijiang Tower,,49.3,39.6
ASIA,ana,Oasis,,48.4,35.4
ASIA,ana,Junkertown,,47.0,51.3
ASIA,ana,Runasapi,,46.9,33.5
ASIA,ana,Busan,,45.8,41.8
ASIA,ana,Samoa,,45.7,38.4
ASIA,ana,Esperança,,41.9,37.8
ASIA,ana,Suravasa,,40.1,30.9
US,ana,Route 66,,58.2,32.4
US,ana,Midtown,,57.0,25.1
US,ana,Watchpoint: Gibraltar,,56.0,37.5
US,ana,Dorado,,55.4,33.4
US,ana,Havana,,54.0,35.9
US,ana,Junkertown,,52.9,34.5
US,ana,Shambali Monastery,,51.0,26.0
US,ana,Runasapi,,49.5,14.7
US,ana,Rialto,,49.3,37.2
US,ana,Colosseo,,49.2,21.7
US,ana,King's Row,,49.2,27.5
US,ana,Circuit Royal,,49.1,28.1
US,ana,Samoa,,48.6,20.7
US,ana,Oasis,,48.3,14.3
US,ana,Ilios,,48.2,17.2
US,ana,Blizzard World,,48.1,25.1
US,ana,Hollywood,,47.5,31.9
US,ana,Lijiang Tower,,46.3,14.7
US,ana,Nepal,,45.6,15.9
US,ana,New Queen Street,,45.5,22.3
US,ana,Busan,,45.2,21.5
US,ana,Paraíso,,44.2,28.8
US,ana,Numbani,,43.8,33.2
US,ana,Suravasa,,42.8,12.7
US,ana,Eichenwalde,,42.8,21.5
US,ana,Aatlis,,38.1,10.4
US,ana,New Junk City,,36.8,12.2
US,ana,Esperança,,36.3,17.4
EU,ana,Junkertown,,57.7,38.7
EU,ana,Route 66,,56.5,39.5
EU,ana,Paraíso,,53.7,42.1
EU,ana,Dorado,,53.6,40.8
EU,ana,Rialto,,50.7,42.3
EU,ana,King's Row,,50.2,32.4
EU,ana,Hollywood,,49.4,40.7
EU,ana,New Junk City,,49.4,16.2
EU,ana,Havana,,49.3,40.6
EU,ana,Midtown,,48.8,31.6
EU,ana,Shambali Monastery,,47.3,32.9
EU,ana,Busan,,47.2,28.7
EU,ana,Circuit Royal,,47.0,37.3
EU,ana,Eichenwalde,,46.3,27.2
EU,ana,Blizzard World,,46.2,40.0
EU,ana,Samoa,,46.0,27.0
EU,ana,Watchpoint: Gibraltar,,46.0,45.4
EU,ana,Runasapi,,45.9,19.4
EU,ana,Colosseo,,45.6,28.4
EU,ana,New Queen Street,,45.5,26.3
EU,ana,Aatlis,,45.3,16.2
EU,ana,Ilios,,45.1,22.5
EU,ana,Nepal,,45.0,22.3
EU,ana,Oasis,,44.9,21.8
EU,ana,Numbani,,44.8,39.2
EU,ana,Suravasa,,44.0,17.0
EU,ana,Esperança,,42.1,22.9
EU,ana,Lijiang Tower,,41.8,21.2
ASIA,kiriko,Blizzard World,,55.3,44.5
ASIA,kiriko,Esperança,,53.8,53.6
ASIA,kiriko,Aatlis,,53.5,60.6
ASIA,kiriko,Samoa,,51.7,54.2
ASIA,kiriko,Nepal,,51.6,49.3
ASIA,kiriko,Suravasa,,51.5,55.7
ASIA,kiriko,Runasapi,,50.9,57.1
ASIA,kiriko,Paraíso,,50.9,38.5
ASIA,kiriko,Numbani,,49.8,45.1
ASIA,kiriko,Eichenwalde,,48.7,41.2
ASIA,kiriko,Watchpoint: Gibraltar,,48.5,43.5
ASIA,kiriko,Busan,,48.2,54.5
ASIA,kiriko,Lijiang Tower,,47.8,51.8
ASIA,kiriko,Rialto,,47.2,35.6
ASIA,kiriko,Ilios,,46.8,52.3
ASIA,kiriko,New Queen Street,,46.6,51.7
ASIA,kiriko,Oasis,,46.0,57.6
ASIA,kiriko,King's Row,,45.2,36.6
ASIA,kiriko,Shambali Monastery,,45.2,33.8
ASIA,kiriko,Junkertown,,44.4,28.2
ASIA,kiriko,New Junk City,,44.1,59.2
ASIA,kiriko,Hollywood,,43.9,34.7
ASIA,kiriko,Colosseo,,43.1,48.3
ASIA,kiriko,Dorado,,42.0,40.1
ASIA,kiriko,Route 66,,42.0,32.2
ASIA,kiriko,Midtown,,40.0,36.1
ASIA,kiriko,Circuit Royal,,37.4,9.6
ASIA,kiriko,Havana,,28.1,19.8
US,kiriko,New Junk City,,53.6,62.7
US,kiriko,Busan,,53.3,57.5
US,kiriko,Aatlis,,51.3,63.7
US,kiriko,Runasapi,,50.7,58.1
US,kiriko,Paraíso,,50.6,48.0
US,kiriko,New Queen Street,,50.2,59.2
US,kiriko,Esperança,,50.1,60.4
US,kiriko,Suravasa,,49.7,61.4
US,kiriko,Midtown,,49.1,50.6
US,kiriko,Oasis,,48.9,60.2
US,kiriko,Havana,,48.7,37.5
US,kiriko,King's Row,,48.4,46.4
US,kiriko,Numbani,,48.2,50.3
US,kiriko,Samoa,,47.9,56.1
US,kiriko,Junkertown,,47.7,42.1
US,kiriko,Ilios,,47.4,56.4
US,kiriko,Shambali Monastery,,47.3,45.1
US,kiriko,Lijiang Tower,,47.0,56.5
US,kiriko,Rialto,,46.9,45.3
US,kiriko,Dorado,,46.7,49.7
US,kiriko,Eichenwalde,,46.7,53.0
US,kiriko,Nepal,,45.8,55.2
US,kiriko,Colosseo,,45.4,56.6
US,kiriko,Watchpoint: Gibraltar,,43.1,47.3
US,kiriko,Blizzard World,,43.1,54.3
US,kiriko,Circuit Royal,,42.8,31.7
US,kiriko,Route 66,,40.8,46.7
US,kiriko,Hollywood,,38.7,43.9
EU,kiriko,Oasis,,51.0,54.9
EU,kiriko,Lijiang Tower,,50.9,53.0
EU,kiriko,Runasapi,,50.5,56.1
EU,kiriko,Colosseo,,50.1,46.8
EU,kiriko,Watchpoint: Gibraltar,,49.8,43.9
EU,kiriko,Nepal,,49.4,49.6
EU,kiriko,Esperança,,49.3,56.6
EU,kiriko,Eichenwalde,,49.3,44.6
EU,kiriko,Samoa,,49.1,51.6
EU,kiriko,Shambali Monastery,,48.9,38.6
EU,kiriko,Junkertown,,48.1,36.7
EU,kiriko,Busan,,47.7,53.4
EU,kiriko,Ilios,,47.5,53.6
EU,kiriko,Aatlis,,46.8,58.6
EU,kiriko,Rialto,,46.5,39.3
EU,kiriko,New Queen Street,,46.5,53.6
EU,kiriko,Suravasa,,46.4,57.7
EU,kiriko,King's Row,,46.3,42.4
EU,kiriko,Blizzard World,,45.6,41.5
EU,kiriko,New Junk City,,45.5,59.9
EU,kiriko,Midtown,,45.1,41.0
EU,kiriko,Havana,,44.8,27.9
EU,kiriko,Dorado,,44.6,40.3
EU,kiriko,Numbani,,44.0,42.6
EU,kiriko,Circuit Royal,,42.7,23.9
EU,kiriko,Hollywood,,39.8,37.1
EU,kiriko,Route 66,,36.5,39.7
EU,kiriko,Paraíso,,36.3,44.3
ASIA,cassidy,Oasis,,53.3,41.1
ASIA,cassidy,Midtown,,52.5,20.2
ASIA,cassidy,King's Row,,49.5,24.7
ASIA,cassidy,Aatlis,,48.6,33.9
ASIA,cassidy,New Junk City,,47.6,31.9
ASIA,cassidy,Route 66,,47.4,23.3
ASIA,cassidy,Blizzard World,,47.4,18.2
ASIA,cassidy,Lijiang Tower,,47.1,31.6
ASIA,cassidy,Nepal,,47.0,27.0
ASIA,cassidy,Esperança,,46.8,26.7
ASIA,cassidy,New Queen Street,,46.7,25.4
ASIA,cassidy,Ilios,,46.6,32.2
ASIA,cassidy,Colosseo,,46.6,22.5
ASIA,cassidy,Runasapi,,46.1,26.0
ASIA,cassidy,Samoa,,45.5,31.7
ASIA,cassidy,Havana,,45.3,9.4
ASIA,cassidy,Watchpoint: Gibraltar,,45.2,24.3
ASIA,cassidy,Dorado,,44.6,21.0
ASIA,cassidy,Numbani,,44.2,20.8
ASIA,cassidy,Rialto,,42.8,19.9
ASIA,cassidy,Shambali Monastery,,42.5,21.3
ASIA,cassidy,Paraíso,,42.4,26.5
ASIA,cassidy,Circuit Royal,,42.2,5.4
ASIA,cassidy,Busan,,42.0,22.8
ASIA,cassidy,Suravasa,,41.9,30.4
ASIA,cassidy,Hollywood,,41.6,25.0
ASIA,cassidy,Junkertown,,41.4,16.1
ASIA,cassidy,Eichenwalde,,37.4,29.2
US,cassidy,Oasis,,54.0,27.4
US,cassidy,Junkertown,,53.5,11.5
US,cassidy,Havana,,53.1,8.0
US,cassidy,Lijiang Tower,,52.5,22.1
US,cassidy,Rialto,,52.5,12.5
US,cassidy,Watchpoint: Gibraltar,,51.4,15.1
US,cassidy,Eichenwalde,,50.1,20.5
US,cassidy,Samoa,,48.8,24.9
US,cassidy,Esperança,,48.1,21.2
US,cassidy,Dorado,,47.9,16.0
US,cassidy,Suravasa,,47.7,22.1
US,cassidy,Ilios,,47.6,24.2
US,cassidy,Route 66,,47.0,16.5
US,cassidy,Nepal,,46.8,20.7
US,cassidy,Midtown,,46.5,12.8
US,cassidy,Busan,,45.1,17.8
US,cassidy,New Junk City,,44.9,24.8
US,cassidy,Blizzard World,,44.7,13.6
US,cassidy,New Queen Street,,44.1,16.1
US,cassidy,Aatlis,,44.1,25.1
US,cassidy,Paraíso,,43.3,13.4
US,cassidy,King's Row,,41.9,15.8
US,cassidy,Runasapi,,41.5,18.1
US,cassidy,Shambali Monastery,,41.4,15.0
US,cassidy,Hollywood,,38.7,13.8
US,cassidy,Circuit Royal,,36.0,6.8
US,cassidy,Numbani,,32.9,15.2
US,cassidy,Colosseo,,32.0,15.8
EU,cassidy,Route 66,,54.5,13.6
EU,cassidy,Runasapi,,52.4,17.2
EU,cassidy,New Junk City,,50.5,22.3
EU,cassidy,Lijiang Tower,,48.9,19.9
EU,cassidy,Junkertown,,48.2,12.0
EU,cassidy,Oasis,,47.9,25.8
EU,cassidy,Aatlis,,47.7,24.9
EU,cassidy,Ilios,,47.6,20.2
EU,cassidy,Samoa,,47.5,20.8
EU,cassidy,Busan,,47.3,17.5
EU,cassidy,Shambali Monastery,,46.6,12.3
EU,cassidy,Rialto,,46.5,10.6
EU,cassidy,Nepal,,45.6,19.8
EU,cassidy,Suravasa,,45.5,19.4
EU,cassidy,New Queen Street,,45.2,17.0
EU,cassidy,Blizzard World,,45.2,13.8
EU,cassidy,Havana,,45.1,7.7
EU,cassidy,Esperança,,44.9,17.2
EU,cassidy,Dorado,,44.2,14.0
EU,cassidy,Watchpoint: Gibraltar,,43.2,12.6
EU,cassidy,Midtown,,42.9,13.3
EU,cassidy,Eichenwalde,,42.7,18.4
EU,cassidy,Numbani,,42.7,12.7
EU,cassidy,Circuit Royal,,41.4,6.2
EU,cassidy,Paraíso,,40.3,15.4
EU,cassidy,King's Row,,39.1,13.9
EU,cassidy,Colosseo,,36.8,16.2
EU,cassidy,Hollywood,,35.9,14.6
ASIA,emre,Paraíso,,67.1,24.2
ASIA,emre,Circuit Royal,,60.5,30.8
ASIA,emre,Busan,,58.3,32.7
ASIA,emre,Runasapi,,56.5,27.7
ASIA,emre,Junkertown,,56.3,26.4
ASIA,emre,New Queen Street,,55.7,28.7
ASIA,emre,Samoa,,55.6,26.8
ASIA,emre,New Junk City,,55.6,22.9
ASIA,emre,Hollywood,,55.5,25.9
ASIA,emre,Route 66,,55.0,28.7
ASIA,emre,Blizzard World,,54.5,31.4
ASIA,emre,Suravasa,,54.2,26.6
ASIA,emre,King's Row,,53.6,27.1
ASIA,emre,Shambali Monastery,,52.4,29.2
ASIA,emre,Havana,,52.3,22.3
ASIA,emre,Dorado,,51.4,31.3
ASIA,emre,Eichenwalde,,51.1,23.4
ASIA,emre,Aatlis,,51.0,20.2
ASIA,emre,Colosseo,,50.8,33.1
ASIA,emre,Ilios,,50.7,22.2
ASIA,emre,Rialto,,50.6,29.2
ASIA,emre,Lijiang Tower,,50.5,25.8
ASIA,emre,Nepal,,49.1,29.0
ASIA,emre,Esperança,,48.4,30.1
ASIA,emre,Watchpoint: Gibraltar,,47.5,26.1
ASIA,emre,Oasis,,47.2,22.2
ASIA,emre,Numbani,,45.6,29.0
ASIA,emre,Midtown,,43.8,30.6
US,emre,Numbani,,60.3,26.6
US,emre,New Junk City,,57.9,19.4
US,emre,Colosseo,,57.1,28.3
US,emre,Runasapi,,56.7,28.4
US,emre,Paraíso,,54.4,31.4
US,emre,Havana,,54.4,30.9
US,emre,Samoa,,53.8,25.5
US,emre,Suravasa,,53.5,24.9
US,emre,Hollywood,,52.6,29.8
US,emre,Dorado,,52.5,25.1
US,emre,Route 66,,52.4,28.8
US,emre,Circuit Royal,,52.1,25.4
US,emre,Midtown,,52.0,24.2
US,emre,Busan,,51.7,28.4
US,emre,Nepal,,51.1,26.5
US,emre,Oasis,,50.7,24.6
US,emre,Esperança,,50.4,25.6
US,emre,Blizzard World,,50.3,29.0
US,emre,Rialto,,50.3,24.7
US,emre,King's Row,,49.6,25.2
US,emre,Shambali Monastery,,48.7,26.1
US,emre,New Queen Street,,48.6,27.4
US,emre,Eichenwalde,,48.1,22.6
US,emre,Junkertown,,47.2,28.3
US,emre,Lijiang Tower,,47.2,24.3
US,emre,Aatlis,,47.2,20.5
US,emre,Ilios,,47.0,22.5
US,emre,Watchpoint: Gibraltar,,45.2,22.4
EU,emre,Hollywood,,61.3,28.9
EU,emre,Eichenwalde,,56.9,27.8
EU,emre,Colosseo,,56.6,30.7
EU,emre,Busan,,55.6,28.1
EU,emre,Blizzard World,,55.3,31.9
EU,emre,Rialto,,54.8,29.4
EU,emre,Samoa,,54.7,29.5
EU,emre,New Junk City,,53.7,23.2
EU,emre,Midtown,,53.7,28.5
EU,emre,Esperança,,53.2,31.4
EU,emre,Circuit Royal,,53.1,35.0
EU,emre,King's Row,,53.0,27.0
EU,emre,New Queen Street,,51.5,30.3
EU,emre,Lijiang Tower,,51.4,26.7
EU,emre,Watchpoint: Gibraltar,,51.4,27.4
EU,emre,Nepal,,51.1,29.1
EU,emre,Shambali Monastery,,51.1,33.2
EU,emre,Aatlis,,51.1,23.1
EU,emre,Numbani,,51.1,26.4
EU,emre,Suravasa,,50.9,28.6
EU,emre,Havana,,50.7,33.2
EU,emre,Dorado,,50.5,29.1
EU,emre,Runasapi,,50.3,30.4
EU,emre,Ilios,,48.3,24.8
EU,emre,Oasis,,47.8,24.0
EU,emre,Route 66,,47.8,30.1
EU,emre,Junkertown,,46.1,29.6
EU,emre,Paraíso,,40.9,27.2
ASIA,moira,Circuit Royal,,73.0,3.8
ASIA,moira,Midtown,,69.3,5.6
ASIA,moira,Shambali Monastery,,63.2,3.6
ASIA,moira,Watchpoint: Gibraltar,,61.2,2.8
ASIA,moira,Rialto,,61.1,4.4
ASIA,moira,Esperança,,60.4,3.9
ASIA,moira,King's Row,,60.2,3.5
ASIA,moira,Paraíso,,59.7,6.0
ASIA,moira,Ilios,,57.9,4.0
ASIA,moira,Hollywood,,55.8,2.9
ASIA,moira,Busan,,53.4,6.6
ASIA,moira,Samoa,,51.2,5.4
ASIA,moira,Colosseo,,50.5,6.0
ASIA,moira,Lijiang Tower,,50.0,5.8
ASIA,moira,Havana,,48.1,2.5
ASIA,moira,Dorado,,46.8,4.4
ASIA,moira,Junkertown,,46.7,1.8
ASIA,moira,Suravasa,,45.3,5.6
ASIA,moira,New Queen Street,,44.2,3.7
ASIA,moira,Nepal,,44.1,5.6
ASIA,moira,Eichenwalde,,42.5,3.1
ASIA,moira,Numbani,,40.8,2.1
ASIA,moira,Oasis,,39.4,4.0
ASIA,moira,Runasapi,,38.5,4.4
ASIA,moira,Aatlis,,34.4,8.1
ASIA,moira,New Junk City,,31.8,6.3
ASIA,moira,Blizzard World,,27.6,2.9
ASIA,moira,Route 66,,21.7,2.6
US,moira,Route 66,,59.8,5.4
US,moira,Midtown,,59.6,6.0
US,moira,Shambali Monastery,,59.5,7.4
US,moira,King's Row,,59.4,7.9
US,moira,Junkertown,,56.4,6.9
US,moira,Hollywood,,55.8,6.2
US,moira,Colosseo,,55.4,6.2
US,moira,Lijiang Tower,,54.7,9.2
US,moira,Suravasa,,54.1,8.9
US,moira,Nepal,,53.5,8.5
US,moira,Samoa,,52.1,7.0
US,moira,Esperança,,51.0,7.4
US,moira,Ilios,,49.7,7.7
US,moira,Oasis,,48.2,8.6
US,moira,New Queen Street,,47.9,6.9
US,moira,Busan,,47.6,9.1
US,moira,Dorado,,45.9,5.4
US,moira,New Junk City,,45.7,10.3
US,moira,Runasapi,,43.8,7.6
US,moira,Rialto,,43.5,4.6
US,moira,Eichenwalde,,43.0,6.1
US,moira,Aatlis,,42.7,12.0
US,moira,Watchpoint: Gibraltar,,42.5,4.6
US,moira,Circuit Royal,,42.3,4.4
US,moira,Blizzard World,,41.5,7.7
US,moira,Havana,,31.3,4.2
US,moira,Paraíso,,27.7,5.3
US,moira,Numbani,,26.7,4.2
EU,moira,Dorado,,64.5,3.2
EU,moira,Watchpoint: Gibraltar,,63.7,2.3
EU,moira,Hollywood,,60.0,3.2
EU,moira,Esperança,,59.3,4.6
EU,moira,Nepal,,55.6,5.6
EU,moira,Busan,,55.5,5.3
EU,moira,Eichenwalde,,53.4,4.8
EU,moira,Rialto,,51.7,3.2
EU,moira,Ilios,,51.6,5.1
EU,moira,New Queen Street,,50.5,4.9
EU,moira,Samoa,,50.4,5.5
EU,moira,Aatlis,,49.5,9.8
EU,moira,Lijiang Tower,,49.3,5.3
EU,moira,Midtown,,48.8,4.6
EU,moira,King's Row,,48.1,4.4
EU,moira,Numbani,,48.1,3.1
EU,moira,Junkertown,,46.1,3.7
EU,moira,New Junk City,,45.9,8.7
EU,moira,Shambali Monastery,,45.8,3.5
EU,moira,Runasapi,,44.9,5.7
EU,moira,Oasis,,44.2,5.4
EU,moira,Blizzard World,,41.2,4.1
EU,moira,Suravasa,,39.5,6.1
EU,moira,Colosseo,,38.0,4.9
EU,moira,Circuit Royal,,37.2,1.5
EU,moira,Paraíso,,34.7,3.0
EU,moira,Havana,,33.8,2.6
EU,moira,Route 66,,33.5,3.3
ASIA,soldier76,Numbani,,63.2,5.0
ASIA,soldier76,Aatlis,,58.7,3.5
ASIA,soldier76,Runasapi,,58.1,11.0
ASIA,soldier76,Havana,,57.7,4.5
ASIA,soldier76,Esperança,,57.1,6.7
ASIA,soldier76,Busan,,56.4,9.0
ASIA,soldier76,Lijiang Tower,,54.1,3.7
ASIA,soldier76,Oasis,,53.4,6.1
ASIA,soldier76,Suravasa,,50.6,8.7
ASIA,soldier76,New Queen Street,,48.8,15.0
ASIA,soldier76,Dorado,,48.7,6.5
ASIA,soldier76,Colosseo,,48.7,5.1
ASIA,soldier76,Midtown,,48.6,3.0
ASIA,soldier76,Ilios,,48.4,3.7
ASIA,soldier76,Watchpoint: Gibraltar,,47.6,4.1
ASIA,soldier76,Junkertown,,47.6,7.3
ASIA,soldier76,Shambali Monastery,,47.0,3.1
ASIA,soldier76,Circuit Royal,,46.0,2.9
ASIA,soldier76,Nepal,,44.7,4.6
ASIA,soldier76,Samoa,,44.7,5.9
ASIA,soldier76,Blizzard World,,44.2,5.1
ASIA,soldier76,New Junk City,,42.3,6.0
ASIA,soldier76,Hollywood,,41.7,3.6
ASIA,soldier76,King's Row,,40.0,2.4
ASIA,soldier76,Rialto,,38.7,3.6
ASIA,soldier76,Route 66,,36.6,3.7
ASIA,soldier76,Paraíso,,31.5,3.6
ASIA,soldier76,Eichenwalde,,30.0,2.7
US,soldier76,Eichenwalde,,58.5,7.6
US,soldier76,Busan,,55.9,16.9
US,soldier76,Runasapi,,55.3,18.7
US,soldier76,New Queen Street,,55.2,28.9
US,soldier76,Suravasa,,55.0,13.9
US,soldier76,Paraíso,,54.8,13.9
US,soldier76,Oasis,,54.6,9.8
US,soldier76,Esperança,,54.4,15.7
US,soldier76,Shambali Monastery,,53.3,8.2
US,soldier76,Nepal,,51.8,11.8
US,soldier76,Rialto,,51.0,8.4
US,soldier76,New Junk City,,50.7,11.6
US,soldier76,Samoa,,50.2,10.3
US,soldier76,Aatlis,,48.8,9.9
US,soldier76,Watchpoint: Gibraltar,,48.5,12.1
US,soldier76,King's Row,,48.2,6.4
US,soldier76,Lijiang Tower,,47.4,8.0
US,soldier76,Ilios,,47.4,8.0
US,soldier76,Dorado,,46.9,11.6
US,soldier76,Numbani,,46.7,10.6
US,soldier76,Junkertown,,46.6,11.5
US,soldier76,Colosseo,,46.0,13.7
US,soldier76,Blizzard World,,45.3,10.1
US,soldier76,Havana,,44.8,9.2
US,soldier76,Hollywood,,44.4,8.3
US,soldier76,Route 66,,43.2,10.5
US,soldier76,Midtown,,36.5,10.4
US,soldier76,Circuit Royal,,33.0,6.2
EU,soldier76,Dorado,,60.5,13.0
EU,soldier76,Watchpoint: Gibraltar,,58.0,10.9
EU,soldier76,Route 66,,55.7,8.6
EU,soldier76,Rialto,,54.9,9.9
EU,soldier76,King's Row,,53.3,7.0
EU,soldier76,Suravasa,,52.8,14.3
EU,soldier76,New Queen Street,,52.2,26.5
EU,soldier76,Oasis,,51.3,10.5
EU,soldier76,Samoa,,50.4,9.3
EU,soldier76,Junkertown,,50.4,11.0
EU,soldier76,Runasapi,,49.8,20.3
EU,soldier76,Colosseo,,49.7,13.2
EU,soldier76,Shambali Monastery,,49.2,8.4
EU,soldier76,Midtown,,48.9,9.8
EU,soldier76,Havana,,48.6,11.9
EU,soldier76,New Junk City,,48.5,11.7
EU,soldier76,Circuit Royal,,48.4,8.3
EU,soldier76,Busan,,48.2,18.1
EU,soldier76,Aatlis,,48.2,9.5
EU,soldier76,Paraíso,,48.0,11.3
EU,soldier76,Nepal,,47.6,10.4
EU,soldier76,Lijiang Tower,,46.9,9.5
EU,soldier76,Esperança,,46.3,13.9
EU,soldier76,Ilios,,45.9,7.7
EU,soldier76,Blizzard World,,43.8,10.6
EU,soldier76,Numbani,,43.8,10.5
EU,soldier76,Hollywood,,40.3,9.0
EU,soldier76,Eichenwalde,,39.4,7.9
ASIA,mizuki,Junkertown,,64.1,6.9
ASIA,mizuki,Oasis,,61.1,18.8
ASIA,mizuki,Runasapi,,60.1,16.3
ASIA,mizuki,Colosseo,,57.2,15.2
ASIA,mizuki,Ilios,,54.8,15.4
ASIA,mizuki,King's Row,,54.7,14.2
ASIA,mizuki,Samoa,,53.8,14.6
ASIA,mizuki,Nepal,,53.5,16.5
ASIA,mizuki,Midtown,,52.7,12.1
ASIA,mizuki,Circuit Royal,,52.1,5.1
ASIA,mizuki,Lijiang Tower,,51.9,17.9
ASIA,mizuki,Busan,,51.4,14.8
ASIA,mizuki,Shambali Monastery,,51.1,12.6
ASIA,mizuki,Eichenwalde,,51.1,15.5
ASIA,mizuki,New Queen Street,,49.9,13.3
ASIA,mizuki,Rialto,,49.4,10.5
ASIA,mizuki,Aatlis,,49.4,21.0
ASIA,mizuki,Route 66,,49.1,12.2
ASIA,mizuki,Havana,,48.6,5.1
ASIA,mizuki,New Junk City,,48.3,22.9
ASIA,mizuki,Suravasa,,48.2,17.8
ASIA,mizuki,Watchpoint: Gibraltar,,48.1,12.0
ASIA,mizuki,Esperança,,46.8,17.2
ASIA,mizuki,Hollywood,,44.6,13.3
ASIA,mizuki,Dorado,,40.2,11.9
ASIA,mizuki,Numbani,,38.5,8.8
ASIA,mizuki,Paraíso,,35.9,8.4
ASIA,mizuki,Blizzard World,,32.4,8.4
US,mizuki,Havana,,62.2,7.5
US,mizuki,Runasapi,,58.3,12.0
US,mizuki,Busan,,57.2,10.7
US,mizuki,Blizzard World,,57.2,11.0
US,mizuki,Watchpoint: Gibraltar,,56.1,9.6
US,mizuki,New Queen Street,,53.3,11.2
US,mizuki,Route 66,,53.3,10.7
US,mizuki,Lijiang Tower,,52.2,11.4
US,mizuki,Hollywood,,51.9,11.8
US,mizuki,Paraíso,,51.6,8.3
US,mizuki,King's Row,,51.5,10.7
US,mizuki,Circuit Royal,,51.5,5.3
US,mizuki,New Junk City,,51.3,16.3
US,mizuki,Samoa,,51.1,14.2
US,mizuki,Oasis,,50.9,14.7
US,mizuki,Aatlis,,50.9,15.2
US,mizuki,Esperança,,50.6,9.9
US,mizuki,Dorado,,50.5,8.8
US,mizuki,Ilios,,50.2,12.3
US,mizuki,Rialto,,50.2,9.4
US,mizuki,Colosseo,,48.5,12.2
US,mizuki,Junkertown,,48.2,10.0
US,mizuki,Eichenwalde,,48.2,12.8
US,mizuki,Midtown,,47.0,9.2
US,mizuki,Suravasa,,46.2,14.6
US,mizuki,Nepal,,45.7,12.6
US,mizuki,Shambali Monastery,,44.7,9.7
US,mizuki,Numbani,,38.5,8.5
EU,mizuki,Rialto,,58.7,6.9
EU,mizuki,Midtown,,52.7,8.7
EU,mizuki,Suravasa,,52.0,11.2
EU,mizuki,Lijiang Tower,,51.3,11.1
EU,mizuki,Eichenwalde,,50.8,8.9
EU,mizuki,Aatlis,,50.7,14.5
EU,mizuki,Watchpoint: Gibraltar,,50.4,5.9
EU,mizuki,Runasapi,,50.1,9.7
EU,mizuki,Nepal,,49.3,10.0
EU,mizuki,Ilios,,49.0,10.6
EU,mizuki,King's Row,,48.0,10.3
EU,mizuki,New Queen Street,,47.9,8.5
EU,mizuki,Busan,,47.7,10.4
EU,mizuki,Colosseo,,47.1,11.2
EU,mizuki,Oasis,,46.7,13.2
EU,mizuki,Circuit Royal,,46.7,3.8
EU,mizuki,Blizzard World,,46.7,8.2
EU,mizuki,Esperança,,46.7,9.2
EU,mizuki,New Junk City,,46.6,13.9
EU,mizuki,Samoa,,45.4,10.6
EU,mizuki,Havana,,45.1,5.9
EU,mizuki,Shambali Monastery,,43.0,9.6
EU,mizuki,Route 66,,42.1,6.7
EU,mizuki,Dorado,,41.6,7.3
EU,mizuki,Hollywood,,40.5,8.5
EU,mizuki,Numbani,,40.0,7.3
EU,mizuki,Paraíso,,33.7,10.3
EU,mizuki,Junkertown,,27.3,8.0
ASIA,sojourn,Rialto,,56.8,13.2
ASIA,sojourn,Eichenwalde,,55.1,14.7
ASIA,sojourn,Paraíso,,54.2,7.2
ASIA,sojourn,New Junk City,,54.1,28.6
ASIA,sojourn,Nepal,,53.3,21.1
ASIA,sojourn,Colosseo,,51.4,23.3
ASIA,sojourn,Busan,,50.6,21.4
ASIA,sojourn,Esperança,,50.1,21.7
ASIA,sojourn,Route 66,,50.1,14.4
ASIA,sojourn,Dorado,,50.0,5.0
ASIA,sojourn,Shambali Monastery,,49.5,20.1
ASIA,sojourn,Blizzard World,,49.4,20.8
ASIA,sojourn,Numbani,,49.1,11.3
ASIA,sojourn,New Queen Street,,48.6,20.3
ASIA,sojourn,Oasis,,48.5,19.1
ASIA,sojourn,Lijiang Tower,,48.2,26.2
ASIA,sojourn,Midtown,,48.1,21.3
ASIA,sojourn,Samoa,,47.9,22.8
ASIA,sojourn,Hollywood,,47.7,13.6
ASIA,sojourn,Circuit Royal,,46.9,40.0
ASIA,sojourn,Aatlis,,46.8,25.6
ASIA,sojourn,Suravasa,,46.8,27.0
ASIA,sojourn,King's Row,,44.7,18.7
ASIA,sojourn,Watchpoint: Gibraltar,,43.1,6.2
ASIA,sojourn,Ilios,,41.1,9.7
ASIA,sojourn,Havana,,40.1,26.5
